movie_id,title,year,genre,color_process,location,notes
NLl115,The Life Work of Juan Diaz,1964,thriller,black-and-white,"csd, USA",TV(26Oct1964) Le(1h) W(B(Ray Bradbury))
RCu10,Frankenstein's Daughter,1958,fantasy,black-and-white,,W(M.E. Barrie)
SHa6,Payroll,1961,,,,
SHa10,The Trap,1966,"adventure, romantic",color,"csd, BC, Canada; T(1840)",M(Ron Goodwin)
SHo2,Taste of Fear,1961,thriller,black-and-white,"Riviera, France Alt(Scream of Fear; USA)",
SHo3,Station Six Sahara,1963,,,"desert, Africa",
SHo4,The Nanny,1965,thriller,black-and-white,,
SHo6,Monsieur Lecoq,1968,,,,
WWh50,Final Escape,1964,thriller,"black-and-white, TV",,B(Thomas H. Cannon~jr. and Randall Hood) W(John Resko) TV(21Feb1964) Le(1h) Seen(12Dec1989) Er(1965 Whitney D)
WWh80,Tarzan's Jungle Rebellion,1970,adventure,color,Africa,"Ser(Tarzan, 80)"
YCh10,Cairo Station,1958,,,,Lang(Arabic)
YCh15,Saladin,1963,,,,
Ych20,The Land,1969,,,,Lang(Arabic)
Ych22,The Choice,1970,,,,Lang(Arabic)
Ych25,The Sparrow,1973,,,,Lang(Arabic)
Ych26,Chahine,,,,,
AnT4,Andrei Rublev,1966,drama,"black-and-white, color","csd, Russio; T(1400)",Le(3h) Lang(Ru)
AnT5,Solaris,1972,,Sovcolor,,B(Stanislaw Lem) Seen(1973)
AnT6,Mirror,1978,,,,
AnT16,The Sacrifice,1986,,,,C(Sven Nykvist) Lang(Sw)
ChH10,Forecas Low Clouds and Coastal Fog,1963,thriller,black-and-white,CA,TV(18Jan1963) Le(1h)
DiD10,Astero,1959,drama,,"mountains, Greece",B(:Rama
DoS5,Witchcraft,1964,,,,
DoS8,The Face of Fu Manchu,1965,horror,color,"London, England",W(Harry Alan Towers) Ser(FuManchu; 34)
DoS12,Tm:Psychomania,1971,horror,Technicolor,,R(PG)
DoS16,The Thirty-nine Steps,1978,,Eastmancolor,,Seen(24Jan1989) VT(N:HT7)
DPt1,The Bramble Bush,1959,,,,
DPt3,The Main Attraction,1963,,,,
DPt16,Eleanor and Franklin,1976,history,TV,,
DPt17,"Eleanor and Franklin, The White House Years",1977,history,TV,,
DPt19,The Bey,1978,drama,Technicolor,"Detroit, MI",B(Harold Robbins)
DPt21,"Fort Apache, The Bronx",1981,action,DeLuxe,"NYC, NY",R(R)
DPt23,Six Pack,1982,"romantic, musical",DeLuxe,,R(PG)
DPt30,Mystic Pizza,1988,,,"Mystic, CN",Er(Donald Petrie D) Inc(12.8) W(Amy Holden Jones)
DPt35,Grumpy Old Men,1994,romantic,color,"lakes, MN",
DPt36,The Favor,1994,romantic,color,"Portland, OR; Denver, CO","Er(Donald Petrie D!) W(Sara Parriott, Josann McGibbon)"
DPt37,Grumpier Old Men,1995,comedy,color,,Er(D)
DPt39,Out to Sea,1997,comedy,,,Er(D)
ERr5,Le Signe du Lion,1959,,,,
ERr10,La Boulangerie de Monceau,1963,,,,
ERr12,La Carriere de Suzanne,1964,,,,
ERr17,La colorlectioneuse,1967,,,,
ERr20,Ma Nuit Chez Maude,1969,romantic,black-and-white,"town, France",W(Rohmer; AAN)
ERr22,La Genou de Claire,1970,romantic,,France,Alt(Claire's Knee)
ERr30,La Marquise d'O,1976,drama,,T(1750),B(Heinrich vonKleist) C(Nestor Almendros) Lang(Ge)
ERr33,Perceval Le Gallois,1978,fantasy,,England,Lang(Fr)
ERr37,Le Beau Marriage,1981,romantic,color,,W(Rohmer)
ERr43,Summer,1986,romantic,color,France,Lang(Fr)
ERr45,Le Rayon Vert,1987,romantic,color,,"Ser(Comedies and Proverbs, 5) Lang(Fr) Alt(Summer; USA)"
ERr47,Four Adventures of Reinette and Mirabelle,1989,romantic,color,"csd, France; Paris, France",Lang(Fr)
ERr50,A Tale of Springtime,1992,romantic,color,,Lang(Fr) Ser(seasons; 1)
ERr52,A Tale of Winter,1994,romantic,color,,Lang(Fr) Ser(seasons; 2)
ERr55,Rendezvouz in Paris,1996,romantic,,,Note(Three shor) Lang(/Fr)
INw30,The Silk Petticoat,1962,thriller,"black-and-white, TV",,TV(2Jan1962) Le(30m)
INw31,Bad Actor,1962,thriller,"black-and-white, TV","hotel suite, NYC, NY",TV(9Jan1962) Le(30m) W(Robert~Bloch) B(Max Franklin) VT(N:HP6) Seen(23Feb1991)
INw32,Burglar Proof,1962,thriller,"black-and-white, TV",,TV(27Feb1962) Le(30m) W(B(Henry Slesar))
INw33,The Twelve Hour Caper,1962,thriller,"black-and-white, TV",,TV(29May1962) Le(30m)
INw60,"My Love, My Son",1970,drama,,"houseboat, Thames, England",
JLG4,Le Petit Soldat,1960,"romantic, drama",,,"W(Godard, Jean Godard, Roberto Rossellini)"
JLG8,Les Caribiniers,1963,drama,,,"W(Godard, Jean Godard, Roberto Rossellini)"
JLG9,Contempt,1963,,color,SU:,color
JLG10,Une Femme Mariee,1964,,,,
JLG11,Band of Ouiders,1964,romantic,,"Paris, France",W(Godard) B(Dolores Hitchens: Fool's Gold)
JLG14,Masculine Feminine,1965,romantic,,,
JLG15,Alphaville,1965,"science, fiction",,,
JLG16,Pierrot le Fou,1965,romantic,color,"riviera, France",W(Godard) B(Lionel White: Obsession) C(Raoul Coutard)
JLG21,La Chinoise,1967,comedy,,"apartment, Paris, France; T(1968)",W(Godard)
JLG22,Two Or Three Things I Know About Her,1967,romantic,,"Paris, France",
JLG24,Weekend,1968,,,,
JLG25,Le Gai Savoir,1968,drama,,,
JLG30,Tout Va Bien,1972,,,,CoD(JeanPierre Gorin) Alt(A Letter to Jane; USA) Er(Alt)
JLG33,Numero Deux,1975,,,,CoD(AnneMarie Mieville) Lang(Fr)
JLG40,Sauve Qui Peut,1980,drama,,"city, Switzerland",Lang(Fr) Alt(Every Man for Himself; USA)
JLG52,Je Vous Salue Marie,1985,comedy,,Switzerland,Alt(Hail Mary; USA)
JLG55,Aria,1987,musical,color,"gym, Paris; Albania; fant; asylum;","CoD( Roeg, K.Russell, Altman, Sturridge, Beresford, Roddam, Jarman, Bill Bryden) M(Lully, Verdi, Rameau: Les Boreades,)"
JLG57,Germany Year 90 Nine Zero,1991,,,"East Berlin, Germany","Lang(/Fr,/Ge)"
JLG61,JLG by JLG,1994,biography,,,Lang(/Fr)
JLG63,For Ever Mozart,1995,,,color,Dram
JLG65,Histoire(s) du Cinema,1997,history,color,,
LeH10,Curtains for Me,1959,thriller,"black-and-white, TV",,TV(7Jun1959) Le(30m)
Leh20,The Last Remains,1962,thriller,"black-and-white, TV",,TV(27Mar1962) Le(30m)
Leh21,The Tender Poisoner,1962,thriller,"black-and-white, TV",,TV(20Dec1962) Le(1h)
PlA100,Relative Value,1959,thriller,"black-and-white, TV",,TV(1Mar1959) Le(30m) W(F.Cockrell) VT(N:HQ9)
PlA101,The Ikon of Elijah,1960,thriller,"black-and-white, TV","antiqueshop, Greece; monastery, Cyprus",TV(10Jan1960) Seen(7Jan1991) Le(30m) VT(N:HP3)
PlA120,Isabel,1968,"drama, thriller",color,"coast, Quebec, Canada",M(Mark Strange) W(Almond)
PWe2,Gidget,1959,romantic,Eastmancolor,"surf, CA",Ser(surf; 1)
PWe4,Gidget goes Hawaiian,1961,romantic,color,"surf, HA",Ser(surf; 2) Er(D)
PWe6,Gidget Goes to Rome,1959,romantic,color,"Rome, Italy","Ser(surf; 3) Er(D, surf)"
PWe10,Special Delivery,1976,thriller,DeLuxe,,
PWe15,A Woman Called Moses,1978,"biography, drama","color, TV",USA; T(1830),Le(200min)
RAs10,Tm:Make Mine Mink,1960,,,,
RAs20,The Intelligence Man,1965,,,,
RuM30,Faster Pussycat! Kill! Kill!,1965,pornography,,,
RuM40,The Seven Minutes,1971,pornography,DeLuxe,"LA, CA",B(Irving Wallace)
SB1,Destiny of Man,1959,,,,
SB2,War and Peace,1964,,color,Russia,Le(7 hours)
SRo1,Dead Weight,1959,thriller,"black-and-white, TV",town,TV(22Nov1959) Le(30m) B(Herb Golden) VT(N:HP9) Seen(9Mar1991)
SRo2,Road Hog,1959,thriller,"black-and-white, TV","csd, USA",TV(29Nov1959) Le(30m) B(Harold Daniels) VT(N:HD1-9) Seen(26Dec1992)
SRo3,"Backward, Turn Backward",1960,thriller,"black-and-white, TV",,TV(31Jan1960) Le(30m) W(Ch.Beaumont)
SRo4,Escape to Sonoita,1960,thriller,"black-and-white, TV","desert, NM","TV(26Jun1960) Le(30m) VT(N:HP4, no names)"
SRo20,Cool Hand Luke,1967,drama,Technicolor,"prison, USA","B(Donn Pearce) W(Donn Pearce, Frank R. Pierson; AAN) M(Lalo Schiffrin)"
SRo35,Drowning Pool,1975,"action, thriller",Technicolor,"abandoned sanitarium, New Orleans, LA",R(PG) Seen(10Mar1998)
SRo39,Tm:Amityville Horror,1979,,,,R(R) B(Jay Anson)
SRo40,Tm:Brubaker,1980,drama,DeLuxe,,"R(R) W(W,D. Richter; AAN) C(Nuytten)"
TRs1,Look Back in Anger,1959,drama,black-and-white,,C(Oswald Morris) B(John~Osborne)
TRs3,The Entertainer,1960,drama,black-and-white,,
TRs4,A Taste of Honey,1961,drama,black-and-white,"Manchester, UK",B(Shelagh Delaney) C(Walter Lassally) M(John Addison)
TRs12,Tom Jones,1963,drama,Eastmancolor,"csd, England",B(Henry Fielding) W(John~Osborne; AA) M(John Addison; AA)
TRs18,Hamlet,1969,drama,,,
TRs19,Ned Kelly,1970,action,,,
TRs20,A Delicate Balance,1973,,,,
TRs21,Dead Cert,1974,,,,"W(TR.Richardson,)"
TRs22,Tm:Joseph Andrews,1977,adventure,Eastmancolor,England,R(R)
TRs23,Tm:The Border,1981,drama,Technicolor,,R(R)
TRs25,The Hotel New Hampshire,1984,fantasy,Technicolor,,W(Richardson) B(John Irving) R(R)
TRs28,Prick Up Your Ears,1987,biography,color,,W(John Lahr) Note(based on John Lahr) Er(D)
VJD1,Lonelyhear,1959,,,,
VJD2,Sunrise at Campobello,1960,,Technicolor,,
xDe10,"Carmen, de la Ronda",1959,drama,,,
ACj110,I Can Take Care of Myself,1960,thriller,"black-and-white, TV",,"TV(15May1960) Le(30m) W(Fred McMorrow, Thomas Grant) Seen(20Oct1992)) VT(N:HD1-3,HS4)"
ACj111,The Money,1960,thriller,"black-and-white, TV",,TV(29Nov60) Le(30m) W(B(Henry Slesar)) VT(N:HT4)
ACj112,The Man Who Found The Money,1960,thriller,"black-and-white, TV","town, USA",TV(27Dec1960) Le(30m)
ACj113,The Kiss Off,1961,thriller,"black-and-white, TV",,"TV(7Mar1961) Le(30m) Seen(17Feb1991, 24Sep1997) VT(N:HP5) B(John Foran)"
ACj115,Gratitude,1961,thriller,"black-and-white, TV",,TV(25Apr1961) Le(30m) VT(N:HP4)
ACj116,The Gloating Place,1961,thriller,"black-and-white, TV",,TV(5May1961) Le(30m) W(B(Robert~Bloch))
ACj117,Servant Problem,1961,thriller,"black-and-white, TV",,W(B(Henry Slesar)) TV(6Jun1961) Le(30m)
ACj119,Keep Me ComPanaVisiony,1961,thriller,"black-and-white, TV",,TV(7Nov1961) Le(30m) W(B(Henry Slesar))
ACj120,Beta Delta Gamma,1961,thriller,"black-and-white, TV",,TV(14Nov1961) Le(30m)
ACj121,The Right Kind of Medicine,1961,thriller,"black-and-white, TV",,TV(19Dec1961) Le(30m) Seen(17Feb1991) VT(N:HP6)
ACj122,The Case of M.J.H.,1962,thriller,"black-and-white, TV",,TV(23Jan1962) Le(30m) W(B(Henry Slesar))
ACj123,The Woman Who Wanted to Live,1962,thriller,"black-and-white, TV",,TV(6Feb1962) Le(30m)
ACj124,Apex,1962,thriller,"black-and-white, TV",,TV(20Mar1962) Le(30m)
ACj125,The Big Kick,1962,thriller,"black-and-white, TV",,TV(19Jun1962) Le(30m) W(B(Robert~Bloch))
ACj127,House Guest,1962,thriller,"black-and-white, TV","campground, USA","Le(1h) TV(8Nov1962) W(Henry Slesar, Marc Brandel)"
ACj128,Last Seen Wearing Bluejeans,1963,thriller,"black-and-white, TV","cafe, AZ",Le(1h) TV(19apr1963)
BiK10,Ma Barker's Killer Brood,1960,action,black-and-white,OK; FL,
ClL1,Le Propre de l'homme,1960,,,,
ClL2,Une Fille et des Fusils,1963,,,,
ClL3,Avec des Si,1964,,,,
ClL4,Secret Paris,1964,,,,
ClL5,Un homme et une femme,1966,,color,,Alt(A Man and a Woman; USA)
ClL6,Vivre Pour vivre,1967,,,,
ClL8,Far from Vietnam,1969,,,,
ClL9,A Man I Like,1969,,,,
ClL11,Le Rose et le Noir,1970,,,,
ClL12,The Crook,1971,,,,
ClL13,"Smic, Smac, Smoc",1971,,,,
ClL15,Adventure is Adventure,1972,,,,
ClL16,La Bonne Annee,1973,,,,
ClL17,And now My Love,1975,,,,
ClL18,Seven thrillerec for Murder,1977,,,,
ClL21,A Nos Deux,1979,,,,
ClL22,Les Uns et les autres,1980,,,,
ClL25,Les Miserables,1995,epic,color,France T(1900-1946),"M(Michel LeGrand,)"
ClS10,The Big Risk,1960,,,,
ClS16,Head First,1964,,,,
ClS22,Les choses de la vie,1969,drama,,,
ClS25,Cesar et Rosalie,1972,romantic,,,
ClS31,Mado,1978,,,,
ClS33,Un Mauvais Fils,1980,,,,
ClS36,Garcon!,1983,,,,
ClS40,Un coeur en hiver,1992,romantic,color,M(Ravel),
ClS45,Nelly and Monsieur Arnaud,1996,romantic,,,Lang(Fr)
DuC10,Under Ten Flags,1960,documentary,black-and-white,Atlantic; London; Paris; T(1943),Seen(26May1990)
DPo1,Between Two Rivers,1960,,"black-and-white, TV",,
DPo2,"Stand Up, Nigel Barton",1965,,"black-and-white, TV",,
DPo3,Son of Man,1969,,"black-and-white, TV",,
DPo5,Double Date,1974,,"color, TV",,
DPo6,Pennies From Heaven,1978,drama,"color, TV",,W(D.Potter) V(Ken~Adam)
DPo7,The Singing Detective,1986,"comedy, noir","color, TV","town, England; hospital, London, England",W(D.Potter) Le(6h) Seen(12Dec1988)
DPo15,The Green Man,1990,horror,"color, TV",Seen(24Nov1991) Er(D),
ECo20,Cabra Marcadao Para Morrer,1984,documentary,,"csd, Brazil",Lang(Portugese) Alt(Twenty Years Later)
FCo10,El Fantasma de la Opera,1960,comedy,,,
FCo20,En Este Pueblo No Hay Ladrones,1964,comedy,,,
GeR1,Craig's Will,1960,thriller,black-and-white,,TV(6Mar1960) Le(30m)
GiP10,The Battle of Algiers,1966,,black-and-white,,
GiP20,Burn!,1970,epic,,"island, Caribbean; T(1850)",
GOu10,Le Corniaud,1964,,,,Alt(The Sucker; USA)
GOu20,The Brain,1969,adventure,color,"London, England; csd, France",Seen(14Jun1990) M(Gore Delvue)
GOu30,Le Coup de Parapluie,1980,,,,
GOu35,L'As des As,1980,drama,,"Berlin, Germany; T(1936)",
GPl10,The Time Machine,1960,"science, fiction",Metrocolor,"England; T(1830, 802701)",B(H.G. Wells) V(;AA)
GSj1,The Little Man Who Was There,1960,thriller,black-and-white,"saloon, Copper Pocket, West",TV(3Apr1960) Le(30m) VT(N:HP9) Seen(9Mar1991)
GSj2,"Coming, Mama",1961,thriller,black-and-white,,TV(11Apr1961) Le(30m)VT(N:HP10)
HAG1,Party Line,1960,thriller,black-and-white,,TV(29May1960) Le(30m) B(Henry Slesar)
IMx10,Foxhole in Cairo,1960,biography,black-and-white,"Cairo, Egypt; Lybia; T(1944)",
IS1,Terminus,1960,,,,
IS3,Billy Liar,1963,,"black-and-white, Cinemascope",,
IS4,Darling,1965,,,,E(J.Clark)
IS6,Midnight Cowboy,1969,,DeLuxe,"NYC, NY","R(X,R) B(James Leo Herlihy) M(John Barry) W(W.Salt)"
IS7,"Sunday, Bloody Sunday",1972,"horror, drama",,,R(X) W(Penelope~Gilliatt; AAN)
IS10,Yanks,1979,romantic,Technicolor,"town, England; T(1944)",E(J.Clark)
IS11,Honky Tonk Freeway,1981,comedy,Technicolor,"town, FL",E(J.Clark)
IS16,The Believers,1985,"drama, horror",,,Er(198x)
IS20,Madame Sousatzka,1988,romantic,color,,Seen(31Oct1988)
IS25,Pacific Heigh,1990,romantic,DeLuxe,"SFO, CA",R(R)
IS29,The Innocent,1993,,color,,B(Ian McEwan)
IS32,colord Comfort Farm,1996,,,,Er()
JL5,The Bellboy,1960,comedy,black-and-white,"hotel, Miami, FL",W(J.Lewis)
JL10,Tm:The Errand Boy,1961,comedy,black-and-white,,
JL13,The Nutty Professor,1963,comedy,Technicolor,colorlege,W(Jerry Lewis)
JL15,Tm:The Pay,1964,comedy,Technicolor,"Hollywood, CA",W(J.Lewis)
JqD1,Lola,1960,,black-and-white,"Nantes, France; T(1939)",M(Legrand) C(Raoul Coutard) Nt(dedicated to Max~Ophuls)
JqD3,The Blond Sinner,1963,romantic,,,NT(title orig)
JqD4,Les Parpluies de Cherbourg,1964,musical,Eastmancolor,"Cherbourg, France",W(J.Demy; AAN) M(Legrand; AAN) Alt(The Umbrellas of Cherbourg) Nt(restored 1996)
JqD5,Demoiselles de Roquefort,1964,musical,,,
JqD6,The Model Shop,1970,,,,
JqD8,L'Evenement le plus important depuis que l'homme marchr sur la lune,1973,,,,
JqD12,Donkey Skin,1975,,,,R(PG)
JqD15,Tm:A Slightly Pregnant Man,1978,,,,R(PG)
JqD17,Lady Oscar,1979,,,,
JqD20,L'Naissance du Jour,1981,,,,Er()
JqD22,Une Chambre en Ville,1982,"musical, comedy",,,Alt(A Room in Town; USA)
JqD28,Trois Places Pour la 26,1988,biography,,,
JSq10,The 3 Worlds of Gulliver,1960,"science, fiction",,,
JWa2,The Green Bere,1968,action,Technicolor,"mil.inst., Vietnam",R(PG) B(Robin Moore)
LRg10,Come Back Africa,1960,documentary,,"Johannesburg, SA",
LSt10,Private Property,1960,action,black-and-white,"Hollywood, LA",W(L.Stevens) C(Ted McCord)
MaB1,Black Sunday,1960,horror,color,,B(Gogol: ``The Vij'') M(Les Baxter)
MaB10,Blood and Black Lace,1964,thriller,,,
MaB12,"Kill, Baby, Kill!",1964,horror,,,
MaB21,"Dange:, Diabolik!",1968,horror,,,
MaB28,Bay of Blood,1971,horror,,,
MBo10,Ultimi Giorni di Pompeii,1960,history,color,"Pompeii, Italy",Alt(The Last Days of Pompeii; USA)
MeW10,Code of Silence,1960,thriller,black-and-white,"village, Mexico","W(Norman Toback, Allen Adrian) R(R)"
MeW30,Lady Frankenstein,1972,"science, fiction",Metrocolor,laboratory,Alt(La Figlia di Frankenstein; Italy)
NOs3,Taiyo No Hakaba,1960,drama,,"slum, Kamagaseki, Osaka, JaPanaVision",
NOs4,Nihon no Yoru to Kiri,1960,,,,Alt(Night and Fog in JaPanaVision)
NOs12,Shinjuku Dorobo Nikki,1966,,,,Alt(Diary of a Shinjuku Thief) Er(1969)
NOs20,Tokyo Senso Sengo Hiwa,1970,,,,Alt(The Man Who Left his Wll on Film)
NOs35,Empire of Passion,1978,"pornography, fantasy",,,
RhL10,Primary,1960,,,,
RhL13,The Chair,1962,,,,
RhL15,Quin,1963,,,,
RhL20,Chiefs,1968,,,,
RMD10,The Subterraneans,1960,"musical, pornography","Metrocolor, Cinemascope","S.F., CA",B(Jack Kerrouac)
RRu3,The Savage Seven,1963,,,,ER()
RRu5,Psych-Out,1965,,,,ER()
RRu7,Hell's Angels on Wheels,1967,,,,
RRu10,Tm:Getting Straight,1970,,,,R(R) W(Robert Kaufman) B(Ken Kolb)
RRu20,Tm:The Stunt Man,1980,drama,Metrocolor,,"R(R) W(Rush, Lawrence B. Marcus; AAN)"
SiA10,The Minotaur,1960,adventure,color,"Naxos, Greece",
StB4,The Mikado,1967,,,,
AKj10,Coming Home,1961,thriller,"black-and-white, TV","NYC, NY",TV(13Jun1961) Le(30m) W(B(Henry Slesar)) Seen(10Feb1991) VT(N:HP5)
AKj11,Captive Audience,1962,thriller,"black-and-white, TV",,TV(18Oct1962) Le(1h)
AKj12,The 31st of February,1963,thriller,"black-and-white, TV",,TV(4Jan1963) Le(1h)
AKj13,A Tangled Web,1963,thriller,"black-and-white, TV",,TV(25Jan1963) Le(1h) W(James Bridges)
AKj14,The Cadaver,1963,thriller,"black-and-white, TV",,TV(29Nov1963) Le(1h)
AKj15,How to get Rid of Your Wife,1963,thriller,"black-and-white, TV",,TV(20Dec1963) Le(1h) W(B(Robert Gould))
AKj17,Night Caller,1964,thriller,"black-and-white, TV",,TV(31Jan1964) Le(1h)
AKj18,Ten Minutes From Now,1964,thriller,"black-and-white, TV",,TV(1May1964) Le(1h)
AKj19,Isabel,1964,thriller,"black-and-white, TV",,"TV(5Jun1964) Le(1h) W(William Fay, Henry Slesar)"
AKj21,Completely Foolproof,1965,thriller,"black-and-white, TV",,TV(29Mar1965) Le(1h) B(Andrew N. Benedict)
AxS10,A colord Wind in August,1961,drama,,,C(Floyd Crosby)
BFo2,The L-shaped Room,1962,,,,
BFo3,Tm:Seance on a Wet Afternoon,1964,,,,
BFo4,Tm:King Rat,1965,,,,W(B.Forbes)
BFo6,The Whisperers,1967,,,,W(Bryan~Forbes)
BFo12,The Stepford Wives,1974,drama,"TV, color","town, CN",B(Ira Levin)
BFo13,The Slipper and The Rose,1976,fantasy,Technicolor,,"B(`Cinderella') M(Robert Sherman, Richard Sherman; AAN)"
BFo14,International Velvet,1978,drama,Metrocolor,,R(PG)
CBl20,Roger Corman: Hollywood's Wild Angel,1978,documentary,,,Le(58min)
CBl25,Tapdancin',1980,documentary,,,Le(58min)
CBl32,Yesterday's Witness,1981,documentary,,,Le(58min)
CBl35,Sam Fuller,1982,documentary,,,Le(18min)
CBl40,All By Myself,1982,documentary,,,C(Blackwood)
CBl67,Private Conversations,1982,documentary,,,C(Blackwood)
CBl69,Nik and Murray,1986,documentary,,,
CBl70,My Life for Zarah Leander,1986,documentary,,"house, Germany",C(Blackwood) Seen(7Aug1993)
CBl73,Signe Lino Brocka,1987,documentary,,Phillipines,C(Blackwood)
ElP10,The Assassin,1961,,,,
ElP30,Investigation of a Citizen above thrillericion,1970,drama,,"Rome, Italy",
EOB1,Mantrap,1961,drama,"black-and-white, PanaVision",,
FrF15,The Evil of Frankenstein,1961,,,,
FrF22,They Came from Beyond Space,1966,,,,
FrF28,Girly,1970,horror,color,"manor, England",R(R)
FrF30,Gebissen Wird Nur Nach,1972,"horror, comedy",color,,Alt(Vampire Happening; USA)
FrF40,Tales That Witness Madness,1973,"horror, comedy",color,clinic,"W(: cannibalism, :living plant, : imagenary tiger, : time machine)"
FrF45,Craze,1974,"horror, comedy",color,,
GeW3,World's Greatest Lover,1977,comedy,DeLuxe,T(1920),R(PG) W(G.Wilder)
GeW5,The Woman in Red,1984,comedy,DeLuxe,,
GnN14,Kissin' Cousins,1964,musical,color,"csd, TN",
GnN15,Harum Scarum,1965,musical,color,"desert, MiddleEast",
GoH50,The Oblong Box,1969,thriller,color,"Paris, France B(Edgar Allen Poe) W(Lawrence Huntington, Christopher Wicking)",
GoH51,Scream and Scream Again,1964,thriller,Eastmancolor,B(Peter Saxon) W(Christopher Wicking),
GoH54,Tm:The Golden Voyage of Sinbad,1974,fantasy,Technicolor,Arabia,M(Rosza) R(G) V(Harryhausen)
GxR03,Comrade X,1940,,,,
GxR05,Command Decision,1948,,,,
GxR06,The Great Sinner,1949,,,,
GxR07,The Red Badge of Courage,1951,,,,
GxR10,Betrayed,1954,"drama, romantic",Eastmancolor,Holland; T(1943),
GxR20,Situation Hopeless -- But Not Serious,1965,comedy,,,
GxR10,,1954,,Eastmancolor,,
GxR10,,1954,,Eastmancolor,,
HiT10,Pitfall,1961,,,,
HiT17,Kwaidan,1965,,,,Er(D) Er() M(Takemiu)
HiT18,Silence,1965,,,,Er(D) Er() M(Takemiu)
HiT30,Out of Work for Years,1975,,,,
HiT35,Rikyu,1990,drama,,"teahouse, JaPanaVision; T(1500)",Nt(Teadius) Er(1990)
HrC10,Une Aussi Longue Absence,1961,romantic,black-and-white,"Paris, France","M(Georges Delrue) W(Marguerite Duras, Gerald Jarlot)"
ICs2,Too Late Blues,1962,,,,
ICs3,A Child Is Waiting,1962,,,,
ICs4,Faces,1968,"documentary, drama",,,
ICs5,Husbands,1970,,,,W(JCassavetes)
ICs6,Minnie and Moskowitz,1971,,,,W(JCassavetes)
ICs8,Opening Night,1978,,,,W(JCassavetes)
ICs9,The Killing of a Chinese Bookie,1976,drama,color,"L.A., CA",W(JCassavetes)
ICs10,Gloria,1980,,,,W(JCassavetes) R(PG)
ICs11,Love Streams,1983,,,,W(JCassavetes)
ICs12,I'm Almost Not Crazy,1994,documentary,color,,
JoQ10,The Roman Spring of Mrs Stone,1961,drama,Technicolor,Rome. Itay,W(Gavin Lambert) B(Tennessee~Williams)
JRo10,Chronique d'un Ete,1961,,,,CoD(Edgar Morin)
MBd10,Tm:One Eyed Jacks,1961,western,Technicolor,,C(Ch.Lang~jr.; AAN)
NKp1,Gustave Moreau,1961,documentary,,"museum, Paris, France",Lang(Fr) Le(20min)
NKp5,Rudolphe Breslin,1962,documentary,,,Lang(Fr) Le(17min)
NKp10,Le Regard Picasso,1969,documentary,,"Grand Palais, Paris, France",Lang(Fr)
NKp12,La Fiancee du Pirate,1969,drama,,"village, France",Lang(Fr) Alt(A Very Curious Girl; USA)
NKp22,Charles et Lucie,1979,"drama, romantic",,,Lang(Fr)
NKp30,Adolph Gance and his Napoleon,1986,documentary,,"studio, Paris; T(1934)",Lang(Fr)
NKp40,Plaisir D'Amour,1991,romantic,,,Lang(Fr)
PaP2,Accettone,1961,drama,,"slum, Italy",W(Pasolino)
PaP10,Mamma Roma,1962,drama,,"Rome, Italy; T1946",C(Tonino DElli colorli)
PaP19,Oedipus Rex,1967,drama,,Greece,B(Sophocles)
PaP20,Teorema,1968,"drama, fantasy",,"middleclass household, Italy",Alt(Theorem; USA)
PaP25,Medea,1970,drama,,Greece,B(Euripides)
PaP26,Decameron,1970,,,,
PaP28,The Canterbury Tales,1971,,,,Lang(It)
PaP32,The Arabian Nigh,1974,,,,
PaP35,The 120 days of Sodom,1975,pornography,,,
PdB3,cartoonouche,1961,comedy,Eastmancolor,"village, France; T(1750)","M(Georges Delerue) W(Daniel Boulanger, deBroca) Alt(Sword of Blood; USA)"
PdB10,King of Hear,1967,comedy,,"village, France; T(1918)",
PEt10,Happy Anniversary,1961,comedy,black-and-white,"Paris, France",W(Etaix)
PMo1,sm,1961,noir,black-and-white,,Le(short)
PMo3,Mary Martin Does It,1963,noir,black-and-white,,Le(short) Er()
PMo5,Civilization and i Disconten,1964,noir,black-and-white,,Le(short) Er()
PMo12,Flesh,1968,"comedy, pornography",color,,Alt(Andy Warhol presen Flesh; USA)
PMo13,Trash,1970,avant-garde,color,"lower East-side, N.Y.C., NY",
PMo15,Heat,1972,"avant-garde, pornography",,,
PMo17,Women in Revolt,1972,romantic,color,,
