Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
Pagnol,WD,MPa,1934-1955,Pagnol,Marcel,1894,1974,France,,
Pakula,D,AJP,1976-1993,Pakula,Alan J.,,1998,USA,,
Pal,PD,GPl,1960,Pal,George,,,USA,,
Palcy,D,EPy,1984,Palcy,Euzhan,,,,Er(dow),
Palekar,D,APl,1990,Palekar,Arnol,,,India,,
Palermi,D,,1923-1926,Palermi,Amleto,,,Italy,Ww(Gallone),
Palmer,D,ToP,1984,Palmer,Tony,,,Great Britain,Er(lost name and film entry),
Paltrow,PD,BrP,1982,Paltrow,Bruce,,,USA,Pa(Gwyneth Paltrow),
Panama,WPD,NPa,1955-1977,Panama,Norman,1914,,USA,Ww(M. Frank),
Papastathis,D,LPs,1987,Papastathis,Lakis,,,Greece,,
Papatakis,D,NPk,1967-1986,Papatakis,Nikos,,,Greece,,
Parajanov,D,SgP,1990,Parajanov,Sergei,,,Russia (Armenian),,
Parent,D,JPt,1935,Parent,James,,,,Er(dow),
Paris,D,JrP,1968,Paris,Jerry,,,USA,,
Parisot,D,DPs,1996,Parisot,Dean,,,,,
Park,D,NiP,1991,Park,Nick,,,Great Britain,Ty(Cart),
Albert~Parker,D,AlP,1918-1936,Parker,Albert,,,,,
A.Parker,WD,APa,1973-1990,Parker,Alan,1944,,Great Britain,,
D.Parker,D,DPa,1992,Parker,David,,,Australia,,
J.Parker,PWD,IPa,1955,Parker,John,,,Australia,,
T.Parker,WDA,TPa,1998,Parker,Trey,,,USA,,
Parks,D,GPk,1971,Parks,Gordon,,,USA,,
Parrish,D,RPa,1951-1971,Parrish,Robert,,,USA,,
Parrott,D,JPa,1930-1835,Parrott,James,1892,1939,USA,"Ty(Comd) Ww(Oliver and Hardy, Charlie Chase, Max Davidson: A)",
Parry,APD,GoP,1948-1960,Parry,Gordon,1908,1981,Great Britain,,
C.Pascal,D,CPc,1991,Pascal,Christine,,,,Gd(F),
G.Pascal,PD,GPa,1940-1945,Pascal,Gabriel,1894,1954,Hungary,,
Pasolini,WD,PaP,1961-1975,Pasolini,Pier Paolo,1922,1975,Italy,,
Pasquin,D,IPq,1997,Pasquin,John,,,,,
Passer,D,IvP,1964-1992,Passer,Ivan,1933,,Czechoslovakia,,
Pathe,PD,CPa,1902,Pathe,Charles,1863,1978,France,Fd(Pathe Fr\`eres),
Patzak,D,PPz,1989,Patzak,Peter,,,Austria,,
Stv.Paul,DPW,SvP,1980,Paul,Steven,,,USA,,
Stf.Paul,D,SfP,1980,Paul,Stefan,,,Germany,,
Payne,D,AxP,1997,Payne,Alexander,,19yy,USA,,
Pearce,D,RPe,1981-1992,Pearce,Richard,,,,,
Peckinpah,DAW,SaP,1961-1983,Peckinpah,Sam,1926,,USA,Ty(tough westerns),
Peerce,D,LPe,1969-1981,Peerce,Larry,,,USA,,
Pelissie,D,JMP,1973,Pellissie,Jean-Marie,,,,,
Pellington,D,MPl,1997,Pellington,Mark,,,,,
A.Penn,D,ArP,1958-1981,Penn,Arthur,1922,,USA,,
L.Penn,D,LeP,1964,Penn,Leo,,,USA,Ww(Hitchcock; TV) Ty(TV) Pa(Sean Penn; A),
S.Penn,AWD,SeP,1991,Penn,Sean,,,USA,,
Pennebaker,D,DAP,1993,Pennebaker,D.A.,,,,,
PenningtonRichards,D,CPR,1968,Pennington-Richards,C.,,,,,
M.Peploe,WD,MkP,1992,Peploe,Mark,,,Italy,Si(Clare Peploe),
C.Peploe,WD,CP,1987-1992,Peploe,Clare,1945,,Italy,Mt(Bertolucci) Si(Mark Peploe) Gd(F),
Peppard,AD,GPe,1980,Peppard,George,,,USA,Er(George Peppard),
Pereira,WD,MPe,1990,Pereira,Migual,,,Argentina,Er(Ar),
Perelman,D,PPm,1987-1992,Perelman,Pablo,,,Chile,,
Perello,D,HPe,1990,Perello,Hope,,,,,
Peretz,D,JPe,1998,Peretz,Jesse,,,,,
Perier,D,EPe,1971,Perier,Etienne,,,France,,
Perinal,CD,,1940,Perinal,Georges,,,,,
Perkins,AD,APe,1986,Perkins,Anthony,,,USA,,
Perlberg,P,,1939-1964,Perlberg,William,1892,1969,USA,,
Perret,D,LcP,1911-1913,Perret,Leonce,,,France,,
E.Perry,CP,,1962-1981,Perry,Eleanor,,1981,USA,Mt(Frank Perry) Gd(F),
F.Perry,DA,FPy,1962-1976,Perry,Frank,1930,,USA,,
Persky,D,BiP,1981,Persky,Bill,,,USA,,
Person,D,LSP,1991,Person,Luis Sergio,,,Brazil,Ty(Cinema Novo),
Peschke,D,APk,1990,Peschke,Anton,,,Austria,,
Peters,P,,,Peters,Jon,1945,,USA,"Also(Hairdresser) Lw(Barbra Streisand, Kim Basinger) St(Warners, Sony)",
Petersen,D,WoP,1981-1993,Petersen,Wolfgang,,,Germany,,
Petri,D,ElP,1959-1970,Petri,Elio,,,Italy,,
Petrie,D,DPt,1959-1982,Petrie,Daniel,1920,,USA,"Er(ok also Donald, ~jr)",
Petrov,D,xPe,1944,Petrov,gn,,,Russia,,
Pevney,AD,JoP,1950-1966,Pevney,Joseph,1920,,USA,Mt(Mitzi Green) St(Universal) Ty(Advt) Ww(Hitchcock),
Phalke,D,DGP,1913,Phalke,D.G.,,,India,,
Phillips,AD,LPh,1974-1980,Phillips,Lee,,,USA,"Ww(Hitchcock; TV, A)",
Pialat,WD,MPi,1968-1992,Pialat,Maurice,1925,,France,,
Picazo,D,MiP,1985,Picazo,Miguel,,,Spain,,
Pichel,AD,IrP,1932-1954,Pichel,Irving,1891,1954,USA,,
Pieplow,D,IPi,1998,Pieplow,John,,,,,
L.Pierce,D,LPi,1984,Pierce,Larry,,,USA,,
C.B.Pierce,D,CBP,1978,Pierce,Charles B.\,,,USA,,
Pierson,DW,FrP,1965-1976,Pierson,Frank R.,1945,,USA,,
Pinoteau,D,ClP,1980,Pinoteau,Claude,,,,,
Pintilie,D,LuP,1980-1992,Pintilie,Lucien,,,Romania,,
Plympton,D,BPl,1998,Plympton,Bill,,,,,
Pires,D,GPi,1968,Pir\`es,Gerard,,,France,,
Poe,B,,,Poe,Edgar Allen,1809,1849,USA,Inf(Hitchcock),
L.Poirier,DS,LPo,1920,Poirier,Leon,,,France,,
M.Poirier,D,MPo,1998,Poirier,Manuel,,,France,,
Poitier,AD,SPo,1975-1981,Poitier,Sidney,,,,,
Polanski,DA,RoP,1961-1980,Polanski,Roman,1933,,Poland,Mt(Emmanuelle Seigner),
Polglase,V,,1919-1968,Polglase,Van Nest,1898,1968,USA,"St(RKO, Columbia)",
Pollard,D,HPo,1929,Pollard,Harry,,,USA,,
B.Pollack,DP,BaP,1972,Pollack,Barry,,,USA,,
J.Pollack,D,JfP,1997,Pollack,Jeff,,,USA,,
S.Pollack,ADP,SP,1962-1993,Pollack,Sydney,1934,,USA,,
Pollock,D,GeP,1956-1979,Pollock,George,1907,,Great Britain,Ty(Susp),
Polonsky,DW,APo,1948-1969,Polonsky,Abraham,,,,,
Polselli,WD,RtP,1960,Polselli,Renato,,,Italy,,
Pommer,PD,EP,1938-1939,Pommer,Erich,1899,1966,Germany,Inf(Hitchcock) Fd(Mayflower Films),
Ponti,P,,1975,Ponti,Carlo,,,Italy,Mt(Sophia Loren),
Pontocorvo,D,GiP,1960-1970,Pontocorvo,Gillo,1919,,Italy,,
Cole~Porter,M,,1929-1957,Porter,Cole,1891,1964,USA,,
E.S.Porter,D,ESP,1896-1907,Porter,Edwin S.,,,USA,,
Portillo,D,LPt,1985,Portillo,Lourdes,,,Mexico,,
Post,D,TPo,1956-1981,Post,Ted,1925,,USA,Nt(Much TV),
H.Potter,D,HCP,1936-1957,Potter,H.C.,1904,1977,USA,Ty(comedy),
D.Potter,WD,DPo,1960-1986,Potter,Dennis,1935,1994,Great Britain,Ty(TV),
S.Potter,D,SPt,1993,Potter,Sally,,,,Gd(F),
Pottier,D,RPo,1950,Pottier,Richard,,,France,,
D.Powell,ADP,DkP,1953-1958,Powell,Dick,1904,1963,USA,F(Four Star Television),
M.Powell,DPW,MP,1937-1979,Powell,Michael,1905,1990,Great Britain,Ww(Emeric Pressburger),
Pradal,WD,MnP,1998,Pradal,Manuel,,,France,,
Prasad,D,UPr,1995,Prasad,Udayan,,,,,
Preminger,D,OP,1932-1979,Preminger,Otto,1906,,Austria,,
Pressburger,PW,,1948,Pressburger,Emeric,,,Great Britain,Er(Or),
E.Pressman,P,,1973-1985,Pressman,Edward R.,,,USA,,
Pressman,D,MPr,1977-1983,Pressman,Michael,1950,,USA,,
Preuss,PD,RPr,1990,Preuss,Reuben,,,,,
Jaques~Prevert,WA,,1937-19562,Prevert,Jaques,1906,1977,France,,
Prevert,D,PPr,1932,Prevert,Pierre,1906,,France,,
Previn,D,SPv,1963,Previn,Steve,,,USA,,
B.Price,D,BPr,1997,Price,Bernard,,,,,
D.Price,D,DPr,1993,Price,David,,,,,
W.Price,D,WPr,1957,Price,Will,,,,,
Primus,D,ByP,1992,Primus,Barry,,,,,
Prince,MDW,Pri,1984-1990,bnd,fn,1958,,USA,Ty(Rock music),
H.Prince,D,HPr,1970-1977,Prince,Harold,,,,,
Priyadarshan,D,xPr,1998,Priyadarshan,xfn,,,India,,
Proft,WD,PtP,1998,Proft,Pat,,,,St(Comd),
Prokofiev,M,,1937-1944,Prokofiev,Sergei,,,Russia,,
Proyas,D,APr,1994,Proyas,Alex,,,Australia,,
Puccini,M,,1932,Puccini,Giacomo,,,Italy,,
Pudovkin,DA,VsP,1926-1941,Pudovkin,Vsevolod,1893,1953,Russia,Nt(),
Puenzo,D,LPu,1989,Puenzo,Luis,[6],,,,
Puttnam,P,,1978-1990,Puttnam,David,1942,,Great Britain,"St(London films, Pinewood)",
Pytka,D,JPy,1995,Pytka,Joe,,,,,
Pyun,D,APy,1982-1996,Pyun,Albert,,,USA,,
Quay,D,xQu,1995,Quay,fn1,,,Sweden,Ty(Cart) Ww(Si(brother)),
Quested,D,IQd,1980,Quested,John,,,USA,,
Quimby,DP,Frq,1952,Quimby,Fred,,,USA,,
Quine,AD,RiQ,1951-1979,Quine,Richard,1920,1989,USA,,
Quinn,AD,AnQ,1958,Quinn,Anthony,1915,,,Mexico,
Quintano,D,GeQ,1992,Quintano,Gene,,,,,
Quintero,D,JoQ,1961,Quintero,Jose,,,,,
Rademakers,D,FRa,1980,Rademakers,Fons,,,Holland,,
Radford,D,MiR,1984,Radford,Michael,,,,,
Radler,D,RRa,1989,Radler,Robert,,,USA,,
Rafelson,DW,BRf,1970-1997,Rafelson,Bob,1934,,USA,,
Rafkin,D,ARa,1967,Rafkin,Alan,,,,Er(Or),
Ragona,D,UbR,1964,Ragona,Ubaldo,,,Italy,,
Raimi,DA,SRi,1977-1990,Raimi,Sam,1960,,USA,,
Rainer,D,YRa,1974,Rainer,Yvonne,,,USA,,
Ramis,AWD,HaR,1980-1993,Ramis,Harold,,,,,
Ramsay,WD,LyR,1999,Ramsay,Lynn,,19yy,Great Britain,,
Randel,D,CRd,1992,Randel,Christopher,,,USA,,
Ranga,D,DRa,1997,Ranga,Donna,,,,,
Ransick,DW,WhR,1993,Ransick,Whitney,,,USA,,
Ransohoff,WP,,1962-93,Ransohoff,Martin,1927,,USA,,
Rappaport,WD,MRa,1996,Rappaport,Mark,,,,,
Rappeneau,D,JPR,1977-1991,Rappeneau,Jean-Paul,*,,France,,
Rapper,D,IrR,1941-1978,Rapper,Irving,1898,,USA,St(Warners),
Rash,D,SRa,1981,Rash,Steven,,,USA,,
Ratner,D,BRa,1997-1999,Ratner,Brett,,,,,
Ratoff,AD,GrR,1937-1957,Ratoff,Gregory,1897,1960,Russia,,
Ravel,D,GRv,1928,Ravel,Gaston,,,France,,
Irving~Ravetch,,,1958,Ravetch,Irving,,,USA,Mt(Harriet Frank~jr.; W),
Ravett,D,ARv,1989,Ravett,Abraham,,,,,
Rawlins,D,IRa,1946-1947,Rawlins,John,,,USA,Ty(Actn: Dick Tracy) ER(Jack),
F.O.Ray,D,FOR,1980-1990,Ray,Fred Olen,,,USA,"Ty(B-movies, Porn)",
Man~Ray,D,MnR,1923,Radnitsky,Emmanuel,1890,1976,USA,Ty(surreal) Ww(Meret Oppenheim),
N.Ray,WDA,NR,1947-1976,Kienzle,Raymond Nicholas,1911,1979,USA,,
S.Ray,D,SR,1954-1977,Ray,Satyajit,1921,1992,India,Aw(AFI Lifetime AA 1992) InB(Billy Wilder) Pa(Sondeep Ray; D),
Raymond,PD,JRa,1934-1952,Caines,John (Jack),1892,11953,Great Britain,Ty(Comd),
S.Raymond,D,SRd,1973,Raymond,Susan,,,USA,Mt(Allen Raymond),
Redford,AD,RR,1980-1998,Redford,"Charles Robert, jr.",1937,,USA,Mt(Lola van Wagenen;),
C.Reed,D,CR,1934-1972,Reed,Sir Carol,1906,1976,Great Britain,Ty(civilized),
L.Reed,WD,LuR,1929-1930,Reed,Luther,,,USA,,
T.Reed,D,ThR,1939,Reed,Theodore,,,USA,,
Rees,D,JeR,1991,Rees,Jerry,,,USA,,
Reeves,D,MRv,1965-1968,Reeves,Michael,1944,1969,Great Britain,,
Regan,D,RRe,1990,Regan,Rob,,,,,
Reggio,DW,GoR,1983-1988,Reggio,Godfrey,,,,,
Reichert,D,MRc,1980,Reichert,Mark,,,USA,,
C.Reiner,AWD,CaR,1959-1989,Reiner,Carl,1922,,USA,Ty(Comd),
Reid,D,IRd,1979-1994,Reid,John,,,New Zealand,,
R.Reiner,D,RbR,1983,Reiner,Robert,,,USA,Mt(Penny Marshall),
Reinert,D,ARt,1990,Reinert,Al,,,USA,Ty(Docu),
G.Reinhardt,WPD,GxR,1961-1964,Reinhardt,Gottfried,1913,1994,,"St(MGM) Ch(Max Reinhardt) Note(W,P since 1940)",
M.Reinhardt,D,MxR,1935,Reinhardt,Max,,,,,
Reinl,D,HrR,1961-1962,Reinl,Harald,,,Germany,,
Reis,DP,IgR,1940-1952,Reis,Irving,1906,1953,USA,,
Reisch,D,WRh,1945,Reisch,Walter,,d,,Er(dow),
A.Reisner,D,AlR,1958-1972,Reisner,Allen,,,USA,,
Ch.Reisner,D,ChR,1925-1950,Reisner,Charles,1887,1962,USA,Er(Riesner),
Reitherman,D,WRe,1961-1986,Reitherman,Wolfgang (Woolie),,,,Er(dow-end),
Reitz,Dw,ERz,1974-1984,Reitz,Edgar,"[1,4]",,Germany,,
Reisz,DP,KRz,1958-1981,Reisz,Karel,1926,,Czechoslovakia,,
Reitman,D,IvR,1971-1990,Reitman,Ivan,,,Canada,,
Relph,VPD,MRe,1957-1957,Relph,Michael,1915,,Great Britain,Ww(Dearden as P),
Rene,D,NRe,1990,Rene,Norman,,,,,
C.Renoir,C,,1934-1977,Renoir,Claude,1914,,France,,
J.Renoir,D,JR1,1924-1969,Renoir,Jean,1894,1979,France,"Si(Pierre Renoir (A)), Ch(Auguste Renoir) Mt(Catherine Hessling,)",
Renzi,PA,id,1997,Renzi,Maggie,,,,Ww(John Sayles),
Resnais,D,AR,1959-1976,Resnais,Alain,,,France,,
Revier,D,HRv,1935,Revier,Harry,,,USA,,
B.Reynolds,AD,BuR,1976-1981,Reynolds,Burt,,,USA,,
G.Reynolds,D,GeR,1960,Reynolds,Gene,,,USA,,
K.Reynolds,AD,KeR,1991,Reynolds,Kevin,,,,,
D.Rich,D,DLR,1958-1983,Rich,David Lowell,1923,,USA,,
M.Rich,DA,MtR,1991,Rich,Matty,1972,,USA,,
Richards,D,DRi,1975-1983,Richards,Dick,,,USA,,
P.Richardson,AWD,PRs,1991,Richardson,Peter,,,,,
T.Richardson,DP,TRs,1959-1990,Richardson,Tony,1927,,Great Britain,Mt(Vanessa Redgrave) Lv(Jeanne Moreau),
Richebe,D,xRi,1941,Richebe,gn,,,France,,
Richert,WD,WRi,1979,Richert,William,,,USA,,
Richet,D,JRi,1992,Richet,Jean-Francois,,,France,,
Richter,D,HRi,1946,Richter,Hans,,,Germany,,
Rickman,AWD,ARm,1997,Rickman,Alan,,,USA,,
Riefenstahl,AD,LeR,1932-1945,Riefenstahl,Leni,1902,,Germany,Ty(Nazi propaganda) Gd(F),
Rifkin,WD,ARk,1994,Rifkin,Adam,,,,,
Riggs,D,MRg,1993,Riggs,Marlon,1957,1994,USA,Ty(Docu),
Righelli,D,GRi,1920-1946,Righelli,Gennaro,,,Italy,,
Rilla,DW,WoR,1953-1973,Rilla,Wolf,1920,,Great Britain,Ch(Walter Rilla; A),
Rim,D,CrR,1951,Rim,Carlos,,,,Er(name),
Ringel,D,DeR,1992,Deborah,Ringel,,,USA,Mt(Alfredo Ringel),
Ripley,D,AtR,1958,Ripley,Arthur,,,USA,,
Ripploh,D,FRi,1981,Ripploh,Frank,,,Germany,,
Ripstein,D,ARi,1985,Ripstein,Arturo,,,Mexico,Er(dow),
Risi,D,DnR,1982,Risi,Dino,,,Italy,,
Risyaf,D,MRi,1987,Risyaf,M.T.,,,Indonesia,,
Ritchie,WD,GRt,1999,Ritchie,Guy,1968,,Great Britain,,
M.Ritchie,DP,MRt,1967-1992,Ritchie,Michael,1919,,USA,,
Ritt,DA,MR,1956-1983,Ritter,Martin,1919,1990,,
Rivette,D,JqR,1956-1991,Rivette,Jacques,1928,,France,Also(critic),
Roach,APD,HRo,1933-1941,Roach,Hal,1892,1992,USA,"Aw(AA lifetime; 1984, 1991) Ty(gag comedies) St(MGM) Ty(shorts))",
Rob,D,MkR,1987,Rob,Mike,,,,,
RobbeGrillet,WD,ARG,1962-1966,Robbe-Grillet,Alain,1922,,France,Ww(Resnais),
RobertsonPearce,D,PRP,1990,Robertson-Pearce,Pamela,,,,,
A.Robbins,D,ARb,1987,Robbins,Arthur,,,,,
H.Robbins,B,,,Robbins,Robbins,1916,1997,USA,,
M.Robbins,D,MRb,1979,Robbins,Matthew,*,,USA,Ww(Hal Barwood),
T.Robbins,AWD,TRb,1992-1996,Robbins,Tim,,,USA,,
Robert,D,GvR,1988,Robert,Genevieve,,,USA,Gd(F),
Y.Robert,D,YvR,1954-1982,Robert,Yves,,,France,,
A.Roberts,D,ARo,1982,Roberts,Alan,,,USA,,
J.Roberts,D,IRo,1998,Roberts,John,,,USA,,
S.Roberts,D,StR,1932-1936,Roberts,Stephen,1895,1936,USA,,
Robertson,D,ISR,1917-1935,Robertson,John S.,1878,1964,Canada,,
A.Robinson,D,ArR,1929,Robinson,Arthur,,,Great Britain,,
B.Robinson,DW,BRo,1989-1992,Robinson,Bruce,,,,,
J.Robinson,D,IMR,1990,Robinson,John Mark,,,,,
C.Robinson,WP,,1933-195990,Robinson,Casey,1903,1979,USA,,
P.A.Robinson,WD,PAR,1989-1192,Robinson,Phil Alden,,,,,
Robson,DP,MRs,1943-1979,Robson,Mark,1913,1978,USA,,
Rockwell,D,ARw,1993,Rockwell,Alexandre,,,,,
Rocco,D,MRo,1994,Rocco,Marc,,,,,
Rocha,D,GlR,1962,Rocha,Glauber,,,Brazil,Ty(Cinema Novo),
A.Rodchenko,V,,1921-1930,Rodchenko,Alexander,1891,1956,Russia,,
Roddam,D,FRo,1981-1999,Roddam,"Frank, Franc",,,USA,,
G.Roddenberry,W,,1979-1989,Roddenberry,Gene,1921,1991,USA,,
Rodolfo,D,ElR,1913,Rodolfo,Eleuterio,,,Italy,,
Rodriguez,D,RRz,1993,Rodriguez,Robert,1968,,,,
Roe,D,DvR,1992,Roe,David,,,,,
Roebling,P,,1972,Roebling,Paul,,,USA,Mt(Olga Bellin),
Roeg,CD,NiR,1972-1983,Roeg,Nicolas,1928,,Great Britain,Mt(Theresa Russell) Ty(weird art),
Roemer,D,MRr,1969,Roemer,Michael,,,,,
Rogell,CDP,ASR,1926-1958,Rogell,Albert S.,1901,,USA,,
Rogers,D,McR,1929-1960,Rogers,Mclean,1899,1962,Great Britain,Ty(low budget),
Rogoschkin,D,AxR,1989,Rogoschkin,Aleksandr,,,Russia,,
Rogosin,D,LRg,1994,Rogosin,Lionel,,,South Africa,,
Rohmer,D,ERr,1959-1994,Scherer,Jean Maurice (Eric),1920,,France,,
Roley,D,SuR,1968-1974,Roley,Sutton,,,USA,,
Rollin,D,JRl,1968-1972,Rollins,Jean,,,USA,,
Rollins,P,,1969-1983,Rollins,Jack,,,USA,Ww(Woody Allen),
Romero,WD,GRo,1968-1993,Romero,George A.,1939,,USA,Ty(Horr),
Romm,D,MhR,1934-1964,Romm,Mikhail,1901,1971,Russia,,
Roodt,D,DJR,1992-1997,Roodt,Darrel James,,,,,
Rooks,BWD,PmR,1992,Rooks,Pamela,,,India,Er(It),
Roos,WD,DRo,1998,Roos,Don,,,USA,,
Roosevelt,D,ARs,1932,Roosevelt,Andre,,,,,
B.Rose,D,BeR,1992-1995,Rose,Bernard,,,USA,,
M.Rose,D,MyR,1981,Rose,Mickey,,,USA,,
Rosen,D,PRo,1921-1949,Rosen,Phil,1888,1951,Russia,St(Monogram),
Rosenfeld,D,KvR,1990,Rosenfeld,Keva,,,,Ty(Docu up to 1994),
P.Rosenberg,D,PRb,1983,Rosenberg,Philip,,,USA,,
S.Rosenberg,DP,SRo,1959-1980,Rosenberg,Stuart,1925,,USA,Ww(Hitchcock),
Rosenbloom,DP,NRo,1980,Rosenbloom,Nina,,,USA,Gd(F) Ty(Docu),
Rick~Rosenthal,D,RiR,1981,Rosenthal,Rick,,,USA,,
Rob.Rosenthal,D,RJR,1982,Rosenthal,Robert J.\,,,USA,,
Rosman,D,MRm,1982-1997,Rosman,Mark,,,USA,,
B.Ross,D,BnR,1996,Ross,Benjamin,,,,,
C.Ross,P,,,Ross,Courtney,,,USA,Mt(Steven Ross) Ty(Docu),
F.Ross,BP,,1943-1955,Ross,Frank,,,USA,,
G.Ross,WD,GyR,1998,Ross,Gary,,,,,
H.Ross,GDC,HbR,1969-1995,Ross,Herbert,1927,,USA,,
Steve~Ross,P,,1943-1955,Ross,Steven J.,1927,1992,USA,"St(Time-Warners: chairman) Mt(, Amanda Burden, Courtney Ross)",
Rossellini,WD,RRo,1945-1966,Rossellini,Roberto,1906,1977,Italy,"Mt(,Ingrid Bergman, Lw(Somali DasGupta))",
Rossen,WPD,RoR,1947-1964,Rossen,Robert,1908,1966,USA,,
Rosi,D,FrR,1957-1984,Rosi,Francesco,1922,,Italy,,
Rosza,M,,1946-1982,Rozsa,Miklos,,,Hungary,Er(Or),
Roth,DP,JoR,1986,Roth,Joe,,,USA,Fd(Caravan),
Rothemund,D,MRh,1998,Rothemund,Marc,,,,,
Rothman,D,SRm,1966-1971,Rothman,Stephanie,,,USA,Gd(F) Ww(Corman) Mt(Charles Swartz),
Rouch,D,JRo,1961,Rouche,Jean,,,,,
Rouan,AD,BrR,1991,"Ro\""uan",Brigitte,,,France,Ge(F),
Rouquier,D,GRq,1946,Rouquier,Georges,,,France,,
Rowland,D,RRw,1939-1968,Rowland,Roy,1910,,USA,Ty(shorts),
Rozema,DP,PRz,1987,Rozema,Patricia,,,USA,Gd(F),
Rozenberg,D,DRz,1993,Rozenberg,David,,,France,,
Rozsa,M,,,Rozsa,Miklos,,,,Ww(Hitchcock),
A.Ruben,P,,1992,Ruben,Andy,,,USA,,
J.W.Ruben,DPW,JWR,1931-1938,Ruben,J.Walter,1899,1942,USA,,
J.Ruben,D,JRu,1984-1993,Ruben,Joseph,1950,,USA,Er(dob),
K.S.Ruben,D,KSR,1988,Ruben,Kat Shea,,,USA,Ty(Porn) Gd(F),
Rubin,D,BJR,1993,Rubin,Bruce Joel,,,,,
Paul~Rudnick,W,,1993,Rudnick,Paul,1962,,USA,"Alias(Joseph Howard, Libby GelmanWaxner)",
Rudolph,D,ARu,1976-1989,Rudolph,Alan,,,USA,,
Ruggiero,D,TRu,1929,Ruggiero,Telemaco,,,Italy,,
Ruggles,ADP,WR,1917-1946,Ruggles,Wesley,1889,1972,USA,Si(Charles Ruggles) Mt(Arline Judge),
Ruiz,D,RaR,1996,Ruiz,Raul,,,,,
Rush,D,RRu,1960-1980,Rush,Richard,,,USA,,
Russcol,D,YRu,1997,Russcol,Yael,,,,,
C.Russell,D,CRu,1994,Russell,Charles,,,,,
D.O.Russell,DW,DRu,1994,Russell,David O.,1959,,,,
K.Russell,DW,KRu,1964-1989,Russell,Ken,1927,,Great Britain,,
Ruttmann,D,WRU,1927,Ruttmann,Walter,,,Germany,,
Ruzicka,D,JaR,1991,Ruzicka,Jan,,,Germany,Er(Ge),
Ruzowitzky,D,SRu,1998,Ruzowitzky,Stefan,,,,,
Ryazanov,D,ARy,1957-1989,Ryazanov,Eldar,1928,,Russia,Er(dow),
Rydell,DPA,MRy,1968-1981,Rydell,Mark,1934,,USA,,
Sachs,WD,WSa,1977-1980,Sachs,William,,,,,
Sackheim,D,DSa,1995,Sackheim,Daniel,,,,,
Saderman,D,AoS,1993,Saderman,Alejandro,,,Argentina,,
Sagal,D,BoS,1958-1971,Sagal,Boris,,1982,,"Ww(Hitchcock, TV) Ty(TV)",
Sakellarios,D,ASk,1955,Sakellarios,Alekos,,,Greece,,,
Saks,DS,GSs,1967-1978,Saks,Gene,1921,,USA,,
Sale,WD,RrS,1951-1955,Sale,Richard,,,,,
Salkow,D,SSa,1965,Salkow,Sidney,,,,,
Salomon,CD,MkS,1993,Salomon,Mikael,,,,,
W.Salt,W,,1969-1978,Salt,Waldo,,,USA,Nt(Stanford '34),,
Saltzman,P,,1948-1980,Saltzman,Harry,1915,1994,Canada,Ty(Actn: Bond),
Salter,BWD,JSt,1968,Salter,James,,,USA,,
Salva,D,VSa,1987-1996,Salva,Victor,,,,Ty(Horr),
Salvatores,D,GSa,1992,Salvatores,Gabriele,,,Italy,,
Samanta,D,ASt,1998,Samanta,Ashim S.,,,India,,
Samples,WD,KSa,1997,Samples,Keith,,,,,
Sancher,WD,HpS,1998,Sancher,Hampton,,,,,
Sander,WD,HSa,1992,Sander,Helke,,,Germany,,
SandersBrahms,WD,HSB,1985,Sanders-Brahms,Helma,,,Germany,,
Sandgren,D,AkS,1994,Sandgren,Ake,,,Sweden,,
Sandrich,D,MSa,1930-1944,Sandrich,Mark,1900,1945,USA,,
J.Sandrich,D,JSd,1980,Sandrich,Jay,,,USA,,
Sanjines,D,JSa,1969,Sanjines,J,,,Bolivia,,
Santell,WADP,ASa,1915-1946,Santell,Al,1895,1981,USA,,
Santiago,D,CiS,1990,Santiago,Cirio,,,Phillipines,Er(Ph),
Santino,D,JcS,1983,Santino,Jack,,,,,
Santley,ADW,JS,1929-1950,Mansfield,Joseph,1889,1971,USA,Mt(Ivy Sawyer),
dosSantos,D,NPS,1955-1971,dos Santos,Nelson Pereira,,,Brazil,Ty(Cinema Novo),
Sarafian,D,RSa,1973-1970,Sarafian,Richard C.,,,USA,,
Sargent,D,JSg,1966-1980,Sargent,Joseph,,,USA,,
Sarne,AD,MiS,1966-1969,Sarne,Michael,1939,,Great Britain,,
Sanford,D,ASf,1996,Sanford,Arlene,,,,Ge(F),
Sasdy,D,PeS,1970-1983,Sasdy,Peter,,,,,
Saunders,W,,1927-1935,Saunders,John Monk,1895,1940,USA,,
Saura,D,CSr,1977-1989,Saura,Carlos,,,Spain,,
Saurel,D,JqS,1985,Saurel,Jaques,,,France,,
Sautet,WCMD,ClS,1960-1992,Sautet,Claude,1924,,France,,
Sauvage,D,PiS,1984,Sauvage,Pierre,,,USA,,
P.Saville,D,PSv,1999,Saville,Philip,,,Great Britain,,
V.Saville,PD,VrS,1927-1955,Saville,Victor,1897,1979,Great Britain,,
Savin,D,TSa,1990,Savin,Tom,,,USA,,
Sayles,EWDCP,ISy,1980-1991,Sayles,John,,,USA,"Nt(independent, low budget)",
Scaraf,D,IrS,1991,Scaraf,Irving,,,USA,Mt(Allie Light),
Schaefer,WPD,GSc,1954-1993,Schaefer,George,1920,,,,
Schaeffer,AD,ESc,1996,Schaeffer,Eric,,,,,
